gender,birthdate,ypc,current_premium,age
F,2/13/1982,2,1551.9,40.81
M,3/28/1982,2,1762.03,40.69
F,7/31/1982,2,815.71,40.35
M,3/4/1983,2,908.57,39.76
F,10/13/1983,2,900.43,39.15
F,11/25/1983,2,505.11,39.03
F,5/9/1984,2,1741.77,38.57
M,5/30/1985,2,501.46,37.52
M,7/27/1985,2,765.53,37.36
F,2/1/1986,2,1782.17,36.84
M,6/25/1986,2,1320.89,36.45
F,11/9/1986,2,691.35,36.07
M,12/28/1987,2,913.23,34.94
F,1/12/1988,2,603.33,34.90
M,3/2/1988,2,992.09,34.76
M,8/19/1988,2,916.9,34.29
F,9/29/1988,2,1054.06,34.18
M,7/29/1989,2,934.38,33.35
F,8/14/1989,2,1281.55,33.31
M,12/25/1918,3,483.27,103.95
M,2/28/1935,3,561.25,87.77
F,4/26/1935,3,1083.53,87.61
F,11/29/1939,3,859.63,83.02
M,9/8/1946,3,899.93,76.24
M,6/10/1949,3,2038.1,73.49
F,8/29/1949,3,1083.92,73.27
M,9/10/1950,3,820.05,72.24
M,3/28/1953,3,2743.89,69.69
M,4/13/1955,3,948.04,67.65
F,10/2/1955,3,581.68,67.18
M,3/20/1956,3,691.17,66.71
F,6/15/1956,3,532.11,66.47
M,8/20/1959,3,1406.67,63.29
M,7/4/1960,3,760.19,62.42
F,11/25/1960,3,1378.87,62.03
F,3/9/1961,3,1087.75,61.74
M,11/30/1961,3,1328.5,61.01
F,4/14/1962,3,1486.62,60.64
M,1/11/1963,3,631.87,59.90
M,7/14/1963,3,990.29,59.39
F,9/2/1963,3,970.21,59.26
M,7/4/1964,3,1836.66,58.42
M,7/24/1965,3,840.97,57.37
F,8/25/1965,3,635.68,57.28
F,3/25/1968,3,1214.57,54.70
F,4/13/1968,3,943.48,54.64
M,5/11/1968,3,597.84,54.57
M,8/17/1968,3,408.87,54.30
M,9/25/1970,3,2862.91,52.20
F,6/4/1971,3,781.9,51.50
F,7/6/1971,3,3118.28,51.42
M,7/26/1971,3,2184.44,51.36
M,8/30/1971,3,812.84,51.27
M,9/20/1971,3,2318.51,51.21
M,2/29/1972,3,751.34,50.76
M,5/17/1973,3,1152.21,49.55
F,7/30/1973,3,2398.49,49.35
M,9/9/1973,3,1421.32,49.24
M,7/18/1976,3,639.17,46.38
M,9/9/1976,3,1361.39,46.24
F,12/25/1976,3,479.27,45.94
M,1/11/1977,3,14.9,45.90
M,2/5/1977,3,548.76,45.83
M,5/10/1977,3,1524.41,45.57
M,1/18/1978,3,906.25,44.88
M,1/13/1979,3,2094.49,43.89
M,4/1/1979,3,834.42,43.68
M,8/28/1979,3,1351.55,43.27
M,11/22/1980,3,1005.29,42.03
M,11/17/1981,3,4124.52,41.05
F,3/11/1982,3,946.79,40.74
M,8/16/1982,3,779.47,40.30
F,10/15/1982,3,405.13,40.14
F,11/27/1982,3,3830.79,40.02
F,10/7/1983,3,1550.43,39.16
F,11/4/1983,3,777.13,39.09
M,12/27/1984,3,1104.38,37.94
M,12/19/1985,3,986.62,36.96
F,9/9/1987,3,1248.83,35.24
F,9/27/1987,3,778.49,35.19
F,1/12/1989,3,831.65,33.90
F,5/9/1989,3,1256.83,33.58
F,6/22/1991,3,658.82,31.46
M,11/9/1931,4,757.63,91.07
M,9/16/1937,4,606.45,85.22
F,9/3/1938,4,2406.15,84.26
M,11/25/1939,4,870.14,83.03
M,10/10/1943,4,844.85,79.15
M,4/14/1949,4,1465.09,73.64
M,11/8/1949,4,518.78,73.07
F,2/3/1950,4,714.28,72.84
M,9/29/1954,4,1024.99,68.18
M,6/27/1956,4,3013.96,66.44
M,1/24/1959,4,828.55,63.86
M,9/15/1959,4,743.85,63.22
F,5/2/1960,4,1560.91,62.59
F,7/6/1960,4,668.62,62.41
M,1/11/1961,4,675.54,61.90
F,12/21/1961,4,706.72,60.96
F,3/7/1962,4,702,60.75
M,7/27/1962,4,1076.79,60.36
F,1/8/1964,4,2537.4,58.91
M,3/22/1964,4,1212.97,58.70
F,2/23/1966,4,646.25,56.78
M,3/19/1966,4,579.67,56.72
F,2/22/1967,4,487.68,55.78
F,12/9/1967,4,1075.12,54.99
F,12/27/1967,4,434.86,54.94
F,2/18/1969,4,951.39,53.79
F,8/10/1971,4,2812.99,51.32
F,5/10/1972,4,2024.8,50.57
M,4/10/1973,4,2755.66,49.66
F,6/4/1973,4,627.8,49.50
F,4/14/1974,4,1443.72,48.64
F,10/2/1975,4,927.01,47.18
M,2/25/1977,4,1704.08,45.78
M,8/15/1977,4,663.05,45.31
F,8/30/1977,4,2158.6,45.27
M,11/6/1978,4,1750.74,44.08
M,5/21/1979,4,481.53,43.54
M,11/29/1979,4,644.91,43.02
M,5/9/1980,4,2561.41,42.57
F,9/2/1980,4,377.65,42.26
M,10/15/1981,4,738.31,41.14
M,1/16/1982,4,736.83,40.89
M,6/20/1982,4,840.23,40.46
M,7/8/1982,4,983.4,40.41
F,12/21/1983,4,990.93,38.96
M,5/12/1984,4,850.71,38.56
M,11/24/1984,4,478.96,38.03
M,3/25/1985,4,461.5,37.70
M,3/31/1986,4,518.48,36.68
M,4/20/1987,4,796.57,35.63
M,9/1/1988,4,880.31,34.26
M,1/5/1991,4,587.64,31.92
F,9/6/1991,4,853.12,31.25
M,3/30/1992,4,1241.1,30.68
F,6/19/1992,4,982.05,30.46
M,11/10/1921,5,524.38,101.07
M,1/1/1922,5,555.99,100.93
F,8/1/1922,5,379.16,100.35
F,11/18/1922,5,704.12,100.05
F,12/14/1923,5,692.58,98.98
F,10/16/1925,5,551.9,97.14
M,1/23/1926,5,847.31,96.87
M,3/6/1926,5,478.7,96.75
M,8/18/1927,5,571.75,95.30
F,9/24/1927,5,454.48,95.20
M,12/22/1927,5,801.79,94.95
F,5/24/1928,5,1522.34,94.53
M,11/29/1928,5,584.44,94.01
M,12/31/1929,5,632.84,92.93
M,2/18/1930,5,481.09,92.79
M,5/2/1930,5,730.9,92.59
F,5/30/1930,5,477.37,92.52
M,11/4/1930,5,689.21,92.09
F,1/6/1931,5,1016.91,91.91
M,2/6/1931,5,973.17,91.83
F,3/19/1931,5,762.8,91.72
M,8/10/1931,5,615.42,91.32
M,10/26/1931,5,692.98,91.11
M,3/15/1932,5,776.14,90.72
F,2/4/1933,5,789.15,89.83
M,10/7/1933,5,433.65,89.16
F,3/5/1934,5,548.03,88.75
M,5/20/1934,5,964.42,88.55
F,1/29/1935,5,709.34,87.85
M,3/31/1935,5,1016.76,87.68
F,12/1/1935,5,795.87,87.01
F,1/21/1936,5,577.48,86.87
M,9/6/1936,5,1221.61,86.24
F,12/12/1936,5,566.43,85.98
M,2/9/1937,5,803,85.82
F,4/1/1937,5,568.69,85.68
M,1/2/1938,5,1044.15,84.92
M,10/4/1938,5,666.79,84.17
M,4/18/1939,5,719.68,83.63
M,4/29/1939,5,382.1,83.60
F,8/21/1940,5,806.66,82.29
F,9/1/1940,5,1189.72,82.26
M,10/28/1940,5,1344.81,82.10
M,11/5/1940,5,1451.44,82.08
M,4/1/1941,5,1240.4,81.68
M,9/7/1941,5,788.07,81.24
M,8/6/1942,5,713.42,80.33
M,10/3/1942,5,2024.6,80.17
M,1/24/1943,5,1158.39,79.86
F,9/1/1943,5,615.29,79.26
M,2/16/1944,5,1079.98,78.80
F,3/7/1944,5,1224.69,78.75
F,3/18/1944,5,801.41,78.72
M,4/19/1944,5,976.63,78.63
M,6/14/1944,5,800.25,78.47
M,7/12/1944,5,704.16,78.40
F,9/1/1944,5,1476.78,78.26
M,12/6/1944,5,709.98,78.00
M,12/31/1944,5,723.26,77.93
M,1/14/1945,5,618.67,77.89
F,3/3/1945,5,1064.2,77.76
M,4/16/1945,5,1002.45,77.64
M,6/24/1945,5,1500.73,77.45
F,9/25/1945,5,1038.73,77.20
M,10/9/1945,5,1009.38,77.16
M,2/27/1946,5,715.5,76.77
M,6/6/1946,5,1105.63,76.50
M,6/9/1946,5,1529.94,76.49
F,7/5/1946,5,955.15,76.42
F,11/15/1946,5,1717.71,76.06
M,9/10/1947,5,538.51,75.24
M,10/1/1947,5,1005.18,75.18
F,11/5/1947,5,1993.84,75.08
M,11/28/1947,5,1291.88,75.02
M,12/11/1947,5,1858.95,74.98
M,12/22/1947,5,1156.19,74.95
F,12/27/1947,5,963.12,74.94
F,2/7/1948,5,598.86,74.82
M,2/12/1948,5,688.1,74.81
M,2/17/1948,5,317.76,74.80
M,3/12/1948,5,1597.99,74.73
F,3/24/1948,5,780.55,74.70
F,3/29/1948,5,706.74,74.69
M,5/8/1948,5,681.22,74.58
F,6/9/1948,5,907.57,74.49
F,9/8/1948,5,2463.4,74.24
F,9/10/1948,5,642.65,74.23
M,4/15/1949,5,1508.82,73.64
F,4/19/1949,5,3150.48,73.63
F,6/12/1949,5,1157.24,73.48
M,12/19/1949,5,575.87,72.96
M,4/15/1950,5,691.82,72.64
F,6/23/1950,5,1390.57,72.45
M,7/6/1950,5,655.6,72.42
M,7/25/1950,5,1024.58,72.36
F,8/10/1950,5,547.51,72.32
F,12/14/1950,5,553.83,71.98
F,1/10/1951,5,1677.94,71.90
M,2/13/1951,5,993.65,71.81
M,3/5/1951,5,1129.37,71.75
M,5/21/1951,5,964.33,71.54
M,9/26/1951,5,868.62,71.19
M,11/6/1951,5,884.65,71.08
M,11/13/1951,5,990.21,71.06
M,12/13/1951,5,685.51,70.98
M,2/7/1952,5,3076.5,70.82
F,2/23/1952,5,1693.38,70.78
F,5/24/1952,5,1156.08,70.53
F,6/27/1952,5,1545.9,70.44
M,7/24/1952,5,586.65,70.36
M,8/25/1952,5,596.86,70.28
M,9/12/1952,5,644.45,70.23
F,10/3/1952,5,854.63,70.17
F,10/22/1952,5,1400.17,70.12
F,3/13/1953,5,1497.7,69.73
M,6/11/1953,5,531.31,69.49
M,8/6/1953,5,830.19,69.33
M,9/18/1953,5,1522.5,69.21
M,10/4/1953,5,770.15,69.17
M,11/1/1953,5,825.1,69.09
F,11/12/1953,5,621.52,69.06
M,11/20/1953,5,806.36,69.04
F,12/15/1953,5,1034.6,68.97
F,1/13/1954,5,1555.8,68.89
F,3/10/1954,5,364.65,68.74
M,4/20/1954,5,1489.05,68.63
M,5/21/1954,5,1380.73,68.54
M,7/22/1954,5,977.61,68.37
F,8/7/1954,5,1218.1,68.33
M,8/7/1954,5,1949.95,68.33
M,8/14/1954,5,1210.1,68.31
M,8/20/1954,5,1802.29,68.29
F,10/6/1954,5,818.45,68.16
M,11/14/1954,5,670.86,68.06
M,12/4/1954,5,489.46,68.00
M,12/10/1954,5,399.25,67.99
M,12/23/1954,5,4039.73,67.95
M,1/3/1955,5,702.98,67.92
M,1/5/1955,5,1329.86,67.92
M,1/6/1955,5,560.85,67.91
M,4/1/1955,5,1912.82,67.68
F,5/12/1955,5,492.13,67.57
M,5/20/1955,5,494.23,67.55
M,5/26/1955,5,785.27,67.53
M,6/9/1955,5,2990.38,67.49
F,6/11/1955,5,1528.83,67.49
M,7/20/1955,5,2343.23,67.38
F,8/2/1955,5,1293.07,67.34
M,9/17/1955,5,29.37,67.22
M,10/3/1955,5,1945.51,67.17
M,10/18/1955,5,724.77,67.13
M,12/16/1955,5,999.5,66.97
M,1/16/1956,5,2781.29,66.89
M,2/16/1956,5,2520.39,66.80
F,4/7/1956,5,472.7,66.66
F,5/14/1956,5,649.35,66.56
M,5/17/1956,5,1523.96,66.55
F,5/24/1956,5,966.4,66.53
M,5/30/1956,5,615.88,66.52
F,7/12/1956,5,970.57,66.40
M,8/9/1956,5,1082.85,66.32
F,9/1/1956,5,560.33,66.26
M,9/5/1956,5,668,66.25
M,9/11/1956,5,2276.14,66.23
F,9/15/1956,5,532.13,66.22
F,10/5/1956,5,2380.98,66.16
M,10/26/1956,5,1431.55,66.11
M,3/14/1957,5,1292.23,65.73
F,3/15/1957,5,647.19,65.73
M,4/13/1957,5,1238.59,65.65
F,6/27/1957,5,1199.91,65.44
M,7/20/1957,5,2185.79,65.38
F,7/28/1957,5,1574.95,65.36
F,8/20/1957,5,34.27,65.29
M,9/15/1957,5,2560.4,65.22
M,10/2/1957,5,747.25,65.18
M,11/6/1957,5,1418.8,65.08
M,12/23/1957,5,1377.68,64.95
F,4/8/1958,5,1152.76,64.66
F,4/19/1958,5,2082.37,64.63
M,5/16/1958,5,738.31,64.56
F,7/6/1958,5,446.77,64.42
M,7/6/1958,5,1440.68,64.42
M,7/14/1958,5,1269.79,64.39
M,7/28/1958,5,1860.08,64.36
F,8/3/1958,5,589.15,64.34
M,8/13/1958,5,742.66,64.31
M,11/21/1958,5,1663.54,64.04
M,11/25/1958,5,529.11,64.03
M,1/6/1959,5,449.19,63.91
F,1/15/1959,5,1255.65,63.89
F,3/10/1959,5,1035.09,63.74
F,3/12/1959,5,711.22,63.73
F,3/21/1959,5,1020.36,63.71
F,4/8/1959,5,516.62,63.66
M,4/19/1959,5,883.96,63.63
M,5/15/1959,5,669.35,63.56
M,6/15/1959,5,728.1,63.47
M,9/10/1959,5,3468.87,63.24
M,10/1/1959,5,1328.46,63.18
M,12/12/1959,5,2242.27,62.98
M,2/4/1960,5,667.21,62.83
M,2/20/1960,5,1217.54,62.79
M,3/3/1960,5,4485.79,62.76
F,3/12/1960,5,760.37,62.73
F,3/27/1960,5,1259.72,62.69
M,4/23/1960,5,1385.62,62.62
M,5/7/1960,5,844.9,62.58
F,5/9/1960,5,1421.87,62.57
F,5/27/1960,5,763.81,62.52
M,6/16/1960,5,977.13,62.47
M,6/17/1960,5,576.82,62.47
M,7/6/1960,5,2032.99,62.41
F,8/6/1960,5,637.06,62.33
F,8/9/1960,5,8.93,62.32
M,8/18/1960,5,956.57,62.30
M,8/26/1960,5,1773.88,62.27
F,10/5/1960,5,440.4,62.16
M,10/22/1960,5,731.25,62.12
F,11/10/1960,5,2664.66,62.07
F,1/3/1961,5,852.36,61.92
F,2/8/1961,5,917.1,61.82
F,2/24/1961,5,517.77,61.78
M,4/7/1961,5,575.21,61.66
M,5/27/1961,5,977.81,61.53
F,7/14/1961,5,1235.77,61.39
M,10/11/1961,5,500.9,61.15
F,11/20/1961,5,475.83,61.04
F,12/28/1961,5,583.14,60.94
M,1/2/1962,5,1598.89,60.92
F,1/25/1962,5,721.85,60.86
M,2/5/1962,5,1792.04,60.83
M,2/13/1962,5,919.95,60.81
M,3/15/1962,5,1535.15,60.73
M,4/23/1962,5,1753.77,60.62
M,5/2/1962,5,1108.36,60.59
M,5/6/1962,5,819.07,60.58
M,6/15/1962,5,1255.18,60.47
M,6/28/1962,5,433.86,60.44
F,8/7/1962,5,1263.93,60.33
F,8/23/1962,5,736.16,60.29
M,9/8/1962,5,1382.63,60.24
M,9/10/1962,5,751.27,60.24
M,9/28/1962,5,973.14,60.19
M,10/3/1962,5,591.38,60.17
F,10/25/1962,5,1539.73,60.11
F,10/28/1962,5,551.48,60.10
F,11/16/1962,5,1563.64,60.05
F,11/20/1962,5,793.97,60.04
M,12/7/1962,5,601.78,60.00
F,2/15/1963,5,621.12,59.80
M,2/17/1963,5,1041.18,59.80
F,6/20/1963,5,462.4,59.46
M,6/20/1963,5,1415.54,59.46
F,7/9/1963,5,1701.76,59.41
F,7/28/1963,5,762.55,59.36
F,8/9/1963,5,475.57,59.32
M,10/23/1963,5,1334.83,59.12
M,11/1/1963,5,2748.94,59.09
M,11/23/1963,5,1768.85,59.03
M,11/26/1963,5,1958.14,59.03
F,12/19/1963,5,677.39,58.96
M,12/26/1963,5,729.25,58.94
M,12/29/1963,5,1202.81,58.93
M,1/2/1964,5,1424.08,58.92
F,2/5/1964,5,2159.75,58.83
F,4/5/1964,5,1188.56,58.67
F,6/13/1964,5,753.58,58.48
F,7/11/1964,5,399.44,58.40
M,9/28/1964,5,377.58,58.18
M,11/11/1964,5,2488.91,58.06
M,12/22/1964,5,2408.7,57.95
F,1/14/1965,5,725.54,57.89
M,3/21/1965,5,807.4,57.71
M,5/6/1965,5,710.13,57.58
M,5/10/1965,5,1028.11,57.57
M,8/16/1965,5,1694.5,57.30
F,8/25/1965,5,527.29,57.28
M,8/25/1965,5,1628.54,57.28
M,9/27/1965,5,1619.49,57.19
F,11/19/1965,5,1424.66,57.04
M,1/14/1966,5,967.83,56.89
F,1/31/1966,5,448.31,56.84
F,2/11/1966,5,1183.4,56.81
M,2/12/1966,5,1085.54,56.81
M,3/10/1966,5,708.38,56.74
F,3/14/1966,5,686.84,56.73
M,3/29/1966,5,820.87,56.69
M,4/14/1966,5,674.34,56.64
M,6/8/1966,5,1085.72,56.49
F,8/17/1966,5,577.05,56.30
M,9/11/1966,5,999.85,56.23
M,9/12/1966,5,1569.21,56.23
F,9/20/1966,5,942.34,56.21
M,10/19/1966,5,648.21,56.13
M,11/19/1966,5,590.68,56.04
M,11/23/1966,5,715.26,56.03
M,12/2/1966,5,786.61,56.01
F,1/10/1967,5,1403.46,55.90
F,1/29/1967,5,2260.69,55.85
M,2/18/1967,5,1492.13,55.79
F,3/2/1967,5,1467.9,55.76
M,4/11/1967,5,7004.61,55.65
M,6/21/1967,5,490.32,55.46
M,7/10/1967,5,1911.71,55.41
M,7/13/1967,5,535.37,55.40
M,9/18/1967,5,2778.63,55.21
F,11/21/1967,5,787.98,55.04
M,1/4/1968,5,643.47,54.92
F,3/3/1968,5,500.6,54.76
M,4/11/1968,5,1044.05,54.65
M,4/12/1968,5,563.16,54.65
F,4/21/1968,5,1083.27,54.62
M,8/15/1968,5,640.96,54.30
F,10/10/1968,5,711.13,54.15
M,11/29/1968,5,372.47,54.01
F,1/19/1969,5,817.81,53.88
F,2/10/1969,5,1839.66,53.82
M,3/4/1969,5,579.56,53.76
F,3/26/1969,5,3897.21,53.70
F,5/7/1969,5,1069.21,53.58
M,5/19/1969,5,1002.4,53.55
M,5/30/1969,5,2046.45,53.52
F,6/6/1969,5,1518.32,53.50
F,6/16/1969,5,484.76,53.47
F,10/29/1969,5,695.25,53.10
M,11/16/1969,5,1981.46,53.05
F,12/3/1969,5,615.6,53.01
M,1/27/1970,5,801.96,52.85
F,2/26/1970,5,1672.38,52.77
M,3/1/1970,5,759.21,52.76
F,5/30/1970,5,868.21,52.52
F,8/25/1970,5,813.47,52.28
F,9/8/1970,5,803.33,52.24
M,9/14/1970,5,1165.96,52.23
F,10/21/1970,5,650.63,52.12
F,10/28/1970,5,1065.14,52.10
F,11/10/1970,5,717.04,52.07
M,12/7/1970,5,2407.73,52.00
M,12/12/1970,5,958.97,51.98
M,1/15/1971,5,829.82,51.89
F,3/21/1971,5,1409.26,51.71
M,6/21/1971,5,504.04,51.46
M,6/26/1971,5,677.78,51.44
M,6/30/1971,5,1621.32,51.43
F,7/15/1971,5,859.31,51.39
M,9/14/1971,5,3963.91,51.23
M,12/6/1971,5,1052.89,51.00
M,12/25/1971,5,2107.02,50.95
F,1/8/1972,5,1538.18,50.91
M,1/12/1972,5,734.26,50.90
M,3/7/1972,5,970.15,50.75
M,4/21/1972,5,771.72,50.62
F,4/25/1972,5,650.16,50.61
F,5/4/1972,5,611.38,50.59
F,7/1/1972,5,2477.58,50.43
F,7/27/1972,5,2129.92,50.36
F,9/20/1972,5,629.37,50.21
F,10/2/1972,5,989.19,50.17
F,11/13/1972,5,1114.75,50.06
M,12/2/1972,5,1016.07,50.01
M,12/14/1972,5,484.89,49.97
M,12/18/1972,5,689.23,49.96
F,1/25/1973,5,1277.95,49.86
M,2/15/1973,5,779.97,49.80
M,11/15/1973,5,1578.06,49.06
M,11/27/1973,5,1227.93,49.02
F,12/3/1973,5,961.65,49.01
M,12/31/1973,5,1012.82,48.93
M,2/27/1974,5,786.41,48.77
F,6/24/1974,5,1547.59,48.45
F,7/1/1974,5,1158.9,48.43
F,7/6/1974,5,848.47,48.42
F,8/18/1974,5,1152.68,48.30
M,10/16/1974,5,601.86,48.14
M,10/22/1974,5,1198.33,48.12
F,11/12/1974,5,593.61,48.06
F,11/13/1974,5,1747.71,48.06
F,11/24/1974,5,736.34,48.03
M,12/11/1974,5,634.4,47.98
M,3/17/1975,5,1625.99,47.72
M,3/28/1975,5,1287.68,47.69
M,4/9/1975,5,421.69,47.66
M,8/8/1975,5,611.78,47.33
M,8/4/1976,5,699.22,46.33
F,9/11/1976,5,849.49,46.23
M,10/17/1976,5,566.25,46.13
F,4/11/1977,5,1005.52,45.65
F,6/1/1977,5,794.06,45.51
M,6/15/1977,5,862.8,45.47
F,7/29/1977,5,1614.28,45.35
M,9/1/1977,5,395.82,45.26
M,10/26/1977,5,840.96,45.11
F,11/7/1977,5,943.14,45.08
M,1/18/1978,5,1633.88,44.88
M,2/24/1978,5,1440.32,44.78
F,5/22/1978,5,565.6,44.54
M,7/18/1978,5,803.03,44.38
M,8/3/1978,5,481.37,44.34
F,10/14/1978,5,928.98,44.14
M,10/15/1978,5,906.63,44.14
M,12/16/1978,5,689.42,43.97
M,8/7/1979,5,1525.53,43.33
M,10/24/1979,5,782.03,43.12
F,11/9/1979,5,627.55,43.07
F,12/2/1979,5,413.22,43.01
M,12/14/1979,5,849.29,42.98
M,2/6/1980,5,1057.16,42.83
F,3/8/1980,5,1177.26,42.74
M,8/6/1980,5,711.37,42.33
F,9/12/1980,5,668.09,42.23
M,9/28/1980,5,974.41,42.18
M,10/30/1980,5,510.68,42.10
M,11/6/1980,5,582.31,42.08
F,2/4/1981,5,628.16,41.83
M,4/15/1981,5,1008.55,41.64
M,5/29/1981,5,925.16,41.52
F,6/21/1981,5,638.92,41.46
F,6/29/1981,5,881.07,41.44
F,9/8/1981,5,808.09,41.24
M,9/9/1981,5,1852.55,41.24
F,9/13/1981,5,798.3,41.23
F,12/15/1981,5,614.77,40.97
M,12/22/1981,5,973.15,40.95
F,12/29/1981,5,904.39,40.93
M,3/1/1982,5,556.41,40.76
F,5/26/1982,5,1526.91,40.53
M,11/30/1982,5,942.69,40.01
M,1/20/1983,5,488.23,39.87
M,1/28/1983,5,780.21,39.85
F,2/24/1983,5,1643.77,39.78
F,7/5/1983,5,516.97,39.42
M,9/13/1983,5,471.07,39.23
M,10/4/1983,5,801.77,39.17
F,11/18/1983,5,16.86,39.05
M,11/21/1983,5,443.42,39.04
F,12/29/1983,5,565.86,38.93
M,1/28/1984,5,624.86,38.85
F,3/8/1984,5,685.34,38.74
M,4/22/1984,5,756.03,38.62
M,7/19/1984,5,708.27,38.38
F,10/7/1984,5,825.28,38.16
F,12/3/1984,5,523.01,38.00
F,1/21/1985,5,553.78,37.87
M,10/17/1985,5,1292.21,37.13
M,3/7/1986,5,934.6,36.75
M,4/12/1986,5,600.83,36.65
M,5/7/1986,5,384.27,36.58
F,9/24/1986,5,745.54,36.20
M,10/6/1986,5,556.57,36.16
F,2/9/1987,5,546.2,35.82
M,3/21/1987,5,305.66,35.71
F,3/25/1987,5,985.84,35.70
M,5/18/1987,5,1082.84,35.55
M,6/23/1987,5,694.82,35.45
F,7/2/1987,5,1057.66,35.43
F,10/16/1987,5,636.01,35.14
F,10/31/1987,5,473.98,35.10
M,12/21/1987,5,649.76,34.96
F,2/26/1988,5,1755.39,34.77
M,4/26/1988,5,332.47,34.61
M,4/29/1988,5,664.36,34.60
M,5/10/1988,5,1396.78,34.57
M,11/22/1988,5,1306.32,34.03
M,5/5/1989,5,455.15,33.59
M,12/4/1989,5,617.78,33.00
F,12/28/1989,5,842.88,32.94
F,2/8/1990,5,1122.17,32.82
F,4/16/1991,5,724.47,31.64
M,1/24/1959,0,1106.71,63.86
F,11/28/1962,0,889.12,60.02
F,7/8/1967,0,1357.37,55.41
F,6/23/1979,0,711.35,43.45
F,9/3/1981,0,892.87,41.26
M,12/2/1981,0,650.84,41.01
M,2/5/1992,0,752.49,30.83
M,7/22/1946,1,1151.87,76.37
M,5/23/1948,1,502.65,74.53
M,12/19/1952,1,2825.5,69.96
F,7/3/1956,1,930.99,66.42
F,9/20/1959,1,1323.75,63.21
M,1/18/1965,1,2819.24,57.88
M,12/20/1965,1,1164.12,56.96
M,5/12/1967,1,2504.3,55.57
M,3/7/1968,1,1152.48,54.75
M,9/14/1971,1,776.01,51.23
M,7/17/1974,1,1591.38,48.39
M,6/5/1975,1,904.18,47.50
F,2/2/1976,1,5211.6,46.84
M,3/26/1978,1,798.36,44.70
M,11/14/1978,1,563.94,44.06
M,6/25/1981,1,663.16,41.45
M,4/7/1985,1,925.55,37.66
F,4/20/1987,1,643.89,35.63
F,9/3/1987,1,671.68,35.26
M,7/4/1990,1,971.33,32.42
M,9/18/1936,2,3239.81,86.21
M,10/5/1952,2,1572.3,70.16
M,4/15/1953,2,1226.34,69.64
M,4/14/1960,2,1033.89,62.64
M,6/25/1961,2,1500.11,61.45
M,7/27/1961,2,1806.56,61.36
F,3/8/1963,2,632.84,59.75
M,7/7/1965,2,795.17,57.41
M,10/5/1971,2,1117.63,51.17
M,1/6/1972,2,489.12,50.91
F,4/5/1973,2,881.54,49.67
M,7/25/1979,2,629.68,43.36
F,5/6/1989,2,729.55,33.58
M,3/22/1990,2,1226.45,32.71
M,2/20/1954,3,511.34,68.79
M,10/23/1954,3,983.34,68.12
F,6/13/1955,3,1348.95,67.48
M,3/15/1959,3,636.24,63.73
M,7/30/1961,3,2063.15,61.35
M,11/11/1961,3,755.68,61.07
F,7/4/1964,3,756.41,58.42
M,2/26/1971,3,699.4,51.77
M,5/5/1976,3,1287.12,46.58
M,10/1/1977,3,750.29,45.18
M,9/27/1978,3,1538.36,44.19
M,7/18/1988,3,365.75,34.38
M,12/8/1988,3,1127.59,33.99
F,8/22/1962,4,631.37,60.29
M,8/12/1963,4,2132.21,59.32
M,10/19/1964,4,598.92,58.13
M,3/11/1983,4,1628.06,39.74
F,9/20/1990,4,862.75,32.21
F,12/19/1990,4,895.66,31.96
M,6/22/1923,5,571.32,99.46
M,10/23/1931,5,1066.04,91.12
M,11/1/1932,5,898.48,90.09
M,8/28/1935,5,1181.28,87.27
F,10/1/1935,5,421.52,87.18
F,2/21/1936,5,638.76,86.79
M,8/23/1936,5,739.37,86.28
M,8/31/1936,5,1033.05,86.26
F,11/18/1937,5,611.27,85.05
M,2/3/1938,5,1598.71,84.84
F,5/19/1938,5,899.82,84.55
M,3/28/1939,5,923.79,83.69
M,5/14/1939,5,1569.51,83.56
F,12/18/1940,5,703.75,81.96
M,2/17/1941,5,622.36,81.80
M,5/25/1941,5,1100.23,81.53
F,11/17/1941,5,588.58,81.05
M,1/2/1942,5,2015.91,80.92
M,4/29/1942,5,1436.18,80.60
M,9/16/1942,5,858.35,80.22
M,9/29/1942,5,912.3,80.18
F,6/6/1943,5,651.38,79.50
M,9/28/1943,5,703.26,79.19
M,4/26/1944,5,934.5,78.61
F,7/11/1944,5,782.05,78.40
M,8/19/1944,5,1023.49,78.29
M,8/26/1944,5,1434.64,78.27
F,9/1/1944,5,1441.92,78.26
M,8/8/1945,5,784.85,77.33
F,11/8/1945,5,813.08,77.07
M,12/16/1945,5,769.95,76.97
M,3/28/1946,5,1924.36,76.69
M,6/25/1946,5,2543.44,76.45
M,10/17/1946,5,612.84,76.13
M,2/11/1947,5,596.21,75.81
F,5/15/1947,5,1173.11,75.56
M,5/26/1947,5,866.25,75.53
F,6/28/1947,5,1444.16,75.44
M,9/30/1947,5,557.23,75.18
F,12/28/1947,5,626.85,74.94
M,3/25/1948,5,2209.27,74.70
M,1/12/1949,5,689.57,73.90
M,5/12/1949,5,1547.69,73.57
M,1/12/1951,5,992.92,71.90
F,3/2/1951,5,1759.64,71.76
F,7/18/1951,5,1330.43,71.38
M,10/14/1951,5,1282.26,71.14
M,10/20/1951,5,1707.92,71.13
M,11/9/1951,5,683.43,71.07
M,2/3/1952,5,972.62,70.84
M,4/8/1952,5,565.53,70.66
F,9/20/1952,5,841.08,70.21
M,10/20/1952,5,3393.7,70.12
